doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note;protokol
ziraat-katilim--kart-kampanyalari-enplusta-4-taksit;ziraat-katilim;kampanya_kosullari;"[""Kampanya Koşulları: Ziraat Katılım Bankkart kredi kartınız ile ENPLUS mağazalarından ve enplus.com.tr adresinden yapacağınız alışverişlerinizi peşin fiyatına 4 taksitli gerçekleştirebilirsiniz."", ""Kampanyadan faydalanabilmek için işlemlerin Bankkart ile Bankkart POS'undan gerçekleştirilmesi gerekmektedir."", ""Bankamız kampanya koşullarını değiştirme ve kampanyayı durdurma hakkına sahiptir.""]";0.95;rule_heuristic;;…t kredi kartınız ile ENPLUS 'ta yapacağınız alışverişlerinizde peşin fiyatına 4 taksit fırsatından faydalanabilirsiniz. [Kampanya Koşulları: Ziraat Katılım Bankkart kredi kartınız ile ENPLUS mağazalarından ve enplus.com.tr adresinden yapacağınız alışverişlerinizi peşin fiyatına 4 taksitli gerçekleştirebilirsiniz.] Kampanyadan faydalanabilmek için işlemlerin Bankkart ile Bankkart POS'undan gerçekleştirilmesi gerekmektedir. Ücretsiz …;;;;v2
ziraat-katilim--kart-kampanyalari-saglik-sektorunde-5-taksit;ziraat-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…ızda fayda bulunmaktadır. Kampanyadan taksit özelliği olan bireysel Bankkart sahibi müşterilerimiz faydalanabilecektir. [Ücretsiz] ve ticari kredi kartlarımız kampanyaya dahil değildir. Bireysel kartlar için uygulanan azami taksit sayısı yasal düzenl…;;;;v2
ziraat-katilim--kart-kampanyalari-saglik-sektorunde-5-taksit;ziraat-katilim;kampanya_kosullari;"[""Artı taksit kampanyası sadece Ziraat Katılım Bankkart kredi kartınız ile Bankkart yetkili üye işyerlerinden tek seferde yapılacak 2.500 TL ve üzeri 3-4 taksitli işlemlerde geçerlidir."", ""Kampanyadan faydalanabilmek için işlemlerin Bankkart ile Bankkart POS'undan gerçekleştirilmesi gerekmektedir."", ""Kampanyalı işleminize ilişkin detaylı bilgi slip üzerinde bulunacak olup, seçilen + taksit koşuluna ilişkin sonradan değişiklik yapılmamaktadır."", ""Bankamız kampanya koşullarını değiştirme ve kampanyayı durdurma hakkına sahiptir.""]";0.95;rule_heuristic;;… işyerlerinden tek seferde yapılan 2.500 TL ve üzeri 3-4 taksitli işlemlerde +5 taksit fırsatından faydalanabilirsiniz. [Artı taksit kampanyası sadece Ziraat Katılım Bankkart kredi kartınız ile Bankkart yetkili üye işyerlerinden tek seferde yapılacak 2.500 TL ve üzeri 3-4 taksitli işlemlerde geçerlidir.] Kampanyadan faydalanabilmek için işlemlerin Bankkart ile Bankkart POS'undan gerçekleştirilmesi gerekmektedir. İşleminiz…;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;kar_payi_orani;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;finansman_tutari;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;vade_ay;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;taksit_sayisi;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;tahsis_ucreti;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;masraf_durumu;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;odul_miktari;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;indirim_orani;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;alisveris_puani;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;kampanya_suresi;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;kampanya_kosullari;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
adil-katilim--katilim-bankaciligi-katilim-bankaciligi-nedir;adil-katilim;hedef_kitle;;;;;Anasayfa > Katılım Bankacılığı > Katılım Bankacılığı Nedir? Katılım Bankacılığı Nedir? Katılım bankacılığı, fon toplama ve finansman kullandırma başta olmak üzere bankacılık faaliyetlerinin katılım finans esaslarına uygu …;;;;v2
albaraka--ayricalik-otopark-harcamalarinizda-yuzde10-indirim-54;albaraka;kar_payi_orani;;;;;Ayrıcalıklar Anasayfa Ayrıcalıklar Otopark Harcamalarınızda %10 İndirim Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL'ye kadar olan otopark harcamalarınızda % …;;;;v2
albaraka--ayricalik-otopark-harcamalarinizda-yuzde10-indirim-54;albaraka;finansman_tutari;;;;;Ayrıcalıklar Anasayfa Ayrıcalıklar Otopark Harcamalarınızda %10 İndirim Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL'ye kadar olan otopark harcamalarınızda % …;;;;v2
albaraka--ayricalik-otopark-harcamalarinizda-yuzde10-indirim-54;albaraka;vade_ay;;;;;Ayrıcalıklar Anasayfa Ayrıcalıklar Otopark Harcamalarınızda %10 İndirim Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL'ye kadar olan otopark harcamalarınızda % …;;;;v2
albaraka--ayricalik-otopark-harcamalarinizda-yuzde10-indirim-54;albaraka;taksit_sayisi;;;;;Ayrıcalıklar Anasayfa Ayrıcalıklar Otopark Harcamalarınızda %10 İndirim Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL'ye kadar olan otopark harcamalarınızda % …;;;;v2
albaraka--ayricalik-otopark-harcamalarinizda-yuzde10-indirim-54;albaraka;tahsis_ucreti;;;;;Ayrıcalıklar Anasayfa Ayrıcalıklar Otopark Harcamalarınızda %10 İndirim Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL'ye kadar olan otopark harcamalarınızda % …;;;;v2
albaraka--ayricalik-otopark-harcamalarinizda-yuzde10-indirim-54;albaraka;masraf_durumu;;;;;Ayrıcalıklar Anasayfa Ayrıcalıklar Otopark Harcamalarınızda %10 İndirim Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL'ye kadar olan otopark harcamalarınızda % …;;;;v2
albaraka--ayricalik-otopark-harcamalarinizda-yuzde10-indirim-54;albaraka;alisveris_puani;;;;;Ayrıcalıklar Anasayfa Ayrıcalıklar Otopark Harcamalarınızda %10 İndirim Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL'ye kadar olan otopark harcamalarınızda % …;;;;v2
albaraka--ayricalik-otopark-harcamalarinizda-yuzde10-indirim-54;albaraka;hedef_kitle;;;;;Ayrıcalıklar Anasayfa Ayrıcalıklar Otopark Harcamalarınızda %10 İndirim Ayrıcalıklarla dolu Albaraka Özel Bankacılık Kredi Kartlarınızı kullanarak tek seferde yapacağınız 5.000 TL'ye kadar olan otopark harcamalarınızda % …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;kar_payi_orani;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;finansman_tutari;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;vade_ay;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;taksit_sayisi;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;tahsis_ucreti;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;masraf_durumu;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;odul_miktari;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;indirim_orani;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;alisveris_puani;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;kampanya_suresi;;;;;Albaraka Mobil Mobil Bankacılık Aç 2B Arazi Finansmanı Anasayfa Bireysel Finansmanlar Gayrimenkul Finansmanı 2B Arazi Finansmanı İş Yeri Finansmanı Arsa Finansmanı 2B Arazi Finansmanı 6292 sayılı kanun kapsamındaki 2B ar …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;kar_payi_orani;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;finansman_tutari;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;taksit_sayisi;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;tahsis_ucreti;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;masraf_durumu;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;odul_miktari;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;indirim_orani;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;alisveris_puani;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;kampanya_suresi;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;hedef_kitle;;;;;Albaraka Mobil Mobil Bankacılık Aç Dijital Araç Finansmanı Anasayfa Bireysel Finansmanlar Taşıt Finansmanı Dijital Araç Finansmanı Taşıt Finansmanı Togg Finansmanı Dijital Araç Finansmanı Deniz Taşıtları Finansmanı Taşıt …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;kar_payi_orani;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;finansman_tutari;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;vade_ay;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;tahsis_ucreti;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;masraf_durumu;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;odul_miktari;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;indirim_orani;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;alisveris_puani;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;hedef_kitle;;;;;Anasayfa Kampanyalar Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı! Dünya Katılım Paraf ile www.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;kar_payi_orani;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;finansman_tutari;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;vade_ay;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;taksit_sayisi;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;tahsis_ucreti;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;masraf_durumu;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;odul_miktari;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;indirim_orani;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;alisveris_puani;;;;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! Yeni Müşterilere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unutmayın! Dünya Katılım'dan …;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;kar_payi_orani;;;;;Anasayfa Kampanyalar Itopya ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı! Dünya Katılım Paraf ile Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. Kampa …;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;finansman_tutari;;;;;Anasayfa Kampanyalar Itopya ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı! Dünya Katılım Paraf ile Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. Kampa …;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;tahsis_ucreti;;;;;Anasayfa Kampanyalar Itopya ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı! Dünya Katılım Paraf ile Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. Kampa …;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;masraf_durumu;;;;;Anasayfa Kampanyalar Itopya ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı! Dünya Katılım Paraf ile Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. Kampa …;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;odul_miktari;;;;;Anasayfa Kampanyalar Itopya ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı! Dünya Katılım Paraf ile Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. Kampa …;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;indirim_orani;;;;;Anasayfa Kampanyalar Itopya ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı! Dünya Katılım Paraf ile Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. Kampa …;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;alisveris_puani;;;;;Anasayfa Kampanyalar Itopya ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı! Dünya Katılım Paraf ile Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. Kampa …;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;hedef_kitle;;;;;Anasayfa Kampanyalar Itopya ITOPYA.COM'da Vade Farksız 6 Taksit Fırsatı! Dünya Katılım Paraf ile Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. Kampa …;;;;v2
hayat-finans--finansmanlar-is-ticari-finansman;hayat-finans;kar_payi_orani;;;;;Ticari Finansman Firmanıza özel, ticari faaliyetlerinize uyum sağlayan esnek ve avantajlı finansman çözümlerinden faydalanın! Firmanıza özel finansman çözümleri Ticari faaliyetlerinize uygun esnek finansman seçeneklerind …;;;;v2
