doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note
kuveyt-turk--konut-finansmanlari-2b-finansmani;kuveyt-turk;kampanya_kosullari;"[""Kuveyt Türk 2B Finansmanı aracılığıyla hak sahibi olduğunuz orman statüsünü yitirmiş araziyi cazip geri ödeme koşulları ile kolayca satın alabilirsiniz.""]";0.95;rule_heuristic;;…fını kaybetmiş bir arazide hak sahibiyseniz mülkünüzü satın almak için ihtiyaç duyduğunuz 2B Finansmanı Kuveyt Türk'te! [Kuveyt Türk 2B Finansmanı aracılığıyla hak sahibi olduğunuz orman statüsünü yitirmiş araziyi cazip geri ödeme koşulları ile kolayca satın alabilirsiniz.] 2B Finansmanı Nedir? 2B Finansmanı, hak sahibi olduğunuz orman statüsünü yitirmiş araziyi satın almanızı sağlayan bir f…;;;
kuveyt-turk--nakdi-finansman-savunma-sanayii-baskanligi-finansman-destek-paketi;kuveyt-turk;kampanya_suresi;2025-12-31;0.95;rule_heuristic;;…maksimum 12 ay vadeye kadar eşit taksitli işlem yapılabilecektir. Başvurular Kuveyt Türk şubelerinden yapılabilecektir. [31.12.2025] tarihine kadar başvurular alınacaktır. Uygulamayı İndir QR Kodunu Okut;;;
kuveyt-turk--nakdi-finansman-savunma-sanayii-baskanligi-finansman-destek-paketi;kuveyt-turk;kampanya_kosullari;"[""Destek Paketinden faydalanabilmek için, Savunma Sanayii Başkanlığı EYDEP (Endüstriyel Yetkinlik Değerlendirme ve Destekleme Programı) kapsamında değerlendirilen A, B ve C sertifikasına sahip firma olma şartı aranmaktadır."", ""Kullanım para cinsi, fiyatlama ve vade güncel koşullara göre belirlenecektir.""]";0.95;rule_heuristic;;…ma sanayiine yönelik faaliyette bulunan, Eydep Sertifikasına sahip Ticari ve KOBİ ölçekli firmalar yararlanabilecektir. [Destek Paketinden faydalanabilmek için, Savunma Sanayii Başkanlığı EYDEP (Endüstriyel Yetkinlik Değerlendirme ve Destekleme Programı) kapsamında değerlendirilen A, B ve C sertifikasına sahip firma olma şartı aranmaktadır.] Leasing Finansman paketi, şirketin kredibilitesine göre 12 aya kadar varan anapara geri ödemesiz bir dönem içermekte ol…;;;
kuveyt-turk--nakdi-finansman-savunma-sanayii-baskanligi-finansman-destek-paketi;kuveyt-turk;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;…yii Başkanlığı tarafından belirlenen, savunma sanayiine yönelik faaliyette bulunan, Eydep Sertifikasına sahip Ticari ve [KOBİ] ölçekli firmalar yararlanabilecektir. Destek Paketinden faydalanabilmek için, Savunma Sanayii Başkanlığı EYDEP (Endüstr…;;;
tom-katilim--kampanyalar-cok-kazananlar-kulubu-kat-kat-kazandiran-kampanyalari-ile-seninle;tom-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 3500.0}";0.95;rule_heuristic;;…ksız 3 taksit fırsatını kaçırma! Kampanya Detayı HADI Davet Koduyla TOM Bank Hadi Müşterisi Ol, Pegasus harcamalarından [3.500 TL]'ye varan iade kazan! Kampanya Detayı;;;
tom-katilim--kampanyalar-cok-kazananlar-kulubu-kat-kat-kazandiran-kampanyalari-ile-seninle;tom-katilim;kampanya_kosullari;"[""Çok Kazananlar Kulubüne katılmak çok kolay, Hadi Black Kredi Kartı'na sahip ol, minimum 10.000 TL bakiye ile Mega Günlük Hesap aç, veee Kazananlar Kulubü'ne HOŞ GELDİN!"", ""Çok Kazananlar Kulubüne katılım Hadi Black Kredi Kartı ve minimum 10.000 TL tutarında Mega Günlük Hesap açılışının sonraki günü gerçekleşir ve kampanya faydaları bu tarih itibari ile katlanmaya başlar."", ""Çok Kazananlar Kulübü kapsamında aranan minimum 10.000 TL Mega Günlük Hesap bakiyesi, her ayın 15."", ""Bu kontrol tarihlerinde koşulların sağlanması halinde, ilgili ay boyunca Çok Kazananlar Kulübü üyesi olarak değerlendirilir."", ""Çok Kazananlar Kulübüne katılma koşullarında yer alan ürünlerden birinin kapatılması durumunda, ürünün kapatıldığı günün ertesi günü kulüp üyeliği sona erer."", ""Kulüp üyeliğinden çıkarılan müşteriler, aynı takvim ayı içerisinde, katılım şartlarını sağlasalar dahi kulübe giriş yapamazlar."", ""O gün kulüp koşulları sağlandığı durumda, müşteri kulübe yeniden katılmış olur."", ""Çok Kazananlar Kulübü ek faydaları, yalnızca Hadi Black Kredi Kartı harcamaları için geçerlidir.""]";0.95;rule_heuristic;;…ulübe özel çok kazandıran kampanyaları incelemeyi unutma! Kampanya Detay: Çok Kazananlar Kulubüne üye ol kat kat kazan! [Çok Kazananlar Kulubüne katılmak çok kolay, Hadi Black Kredi Kartı'na sahip ol, minimum 10.000 TL bakiye ile Mega Günlük Hesap aç, veee Kazananlar Kulubü'ne HOŞ GELDİN!] Kulübe katılmak ve ek faydalardan yararlanmak için Çok Kazananlar Kulübü kampanyasına katılmayı unutma! Çok Kazananlar …;;;
tom-katilim--kampanyalar-cok-kazananlar-kulubu-kat-kat-kazandiran-kampanyalari-ile-seninle;tom-katilim;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;…kolay, Hadi Black Kredi Kartı'na sahip ol, minimum 10.000 TL bakiye ile Mega Günlük Hesap aç, veee Kazananlar Kulubü'ne [HOŞ GELDİN]! Kulübe katılmak ve ek faydalardan yararlanmak için Çok Kazananlar Kulübü kampanyasına katılmayı unutma! Çok Kazananlar…;;;
turkiye-emlak-katilim--bireysel-kampanyalar;turkiye-emlak-katilim;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…BİLGİ Hızlı Çiçek'te Tüm İndirimlere Ek %20 İndirim Fırsatı! DETAYLI BİLGİ Emlak Katılım Paraf'tan Trendyol Plus Üyelik [Ücret]iniz İade! DETAYLI BİLGİ Emlak Katılım Paraf'tan tabii Premium Üyeliği Hediye! DETAYLI BİLGİ Uçak Bileti Harcamalarınıza…;;;
turkiye-emlak-katilim--bireysel-kampanyalar;turkiye-emlak-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 500.0}";0.95;rule_heuristic;;…z Politikası'nı hazırlanmıştır. Kampanyalar Ana sayfa Bireysel Kampanyalar MTV Ödemenizi Emlak Katılım Mobil'den Yapın, [500 TL]'ye Varan Nakit İade Kazanın! DETAYLI BİLGİ Biletinial'da %20 indirim! DETAYLI BİLGİ Marina Mayo'da Tüm Ürünlerde %15 İn…;;;
turkiye-emlak-katilim--bireysel-kampanyalar;turkiye-emlak-katilim;indirim_orani;20.0;0.95;rule_heuristic;;…mpanyalar MTV Ödemenizi Emlak Katılım Mobil'den Yapın, 500 TL'ye Varan Nakit İade Kazanın! DETAYLI BİLGİ Biletinial'da %[20] indirim! DETAYLI BİLGİ Marina Mayo'da Tüm Ürünlerde %15 İndirim! DETAYLI BİLGİ Modanisa'da Tüm İndirimlere Ek %15 İndir…;;;
turkiye-emlak-katilim--bireysel-kampanyalar;turkiye-emlak-katilim;hedef_kitle;"[""belirli_segment"", ""mevcut_musteri""]";0.95;rule_heuristic;;…da Vade Farksız 6 Taksit! DETAYLI BİLGİ Paraf ile A101'de Vade Farksız 6 Aya Varan Taksit Fırsatı! DETAYLI BİLGİ Emekli [Müşterilerimize Özel] Ayrıcalıklar DETAYLI BİLGİ × Your browser does not support the audio element.;;;
turkiye-emlak-katilim--finansmanlar-kentsel-donusum-finansmani;turkiye-emlak-katilim;alisveris_puani;"{""kind"": ""rate"", ""value"": 0.5}";0.95;rule_heuristic;;…eği (Yıllık) Azami Vade Devlet Kar Payı Desteği (Aylık) Finansman Üst Limiti 1 Güçlendirme Kredisi 600 baz puan 10 yıl %[0,50] 320.000 TL 2 Konut Yapım Kredisi* 840 baz puan 10 Yıl %0,70 1.250.000 TL 3 Konut Edinme Kredisi 840 baz puan 10 Yıl %0,…;;;
turkiye-emlak-katilim--finansmanlar-tamamlayici-konut-finansmani;turkiye-emlak-katilim;vade_ay;120;0.95;rule_heuristic;;…bilen bir konut finansmanı ürünüdür. Konut finansmanı yalnızca TL cinsinden kullandırılmaktadır. Finansman vadesi azami [120 ay] olarak uygulanmaktadır. Bankamızın finansman tahsis politikaları çerçevesinde uygun görülen müşterilerimize finansman s…;;;
turkiye-emlak-katilim--finansmanlar-tamamlayici-konut-finansmani;turkiye-emlak-katilim;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;"…port the audio element. Tasarruf Finansman Kolaylığı ile Birleşen Konut Finansmanı Emlak Katılım' da! Emlak Katılım TFŞ [tahsis]at tutarının üzerinde değeri olan bir konut almak, ""Tasarruf Finansman Şirketi Tamamlayıcı Konut Finansmanı"" ile artık m…";;;
turkiye-emlak-katilim--finansmanlar-tamamlayici-konut-finansmani;turkiye-emlak-katilim;kampanya_kosullari;"[""Tahsisat tutarı konut alımı için yeterli değilse veya daha değerli bir konut alınmak isteniyorsa mevcut sözleşmenin feshi ile yeni sözleşme imzalanması gerekmektedir."", ""Bu durumda asgari olarak beş aylık bir bekleme süresi anlamına gelmektedir."", ""Konut finansmanı yalnızca TL cinsinden kullandırılmaktadır.""]";0.95;rule_heuristic;;…Şirketleri ile sözleşme aşamasında belirlenen tahsisat tutarının sözleşme dönemi içinde değiştirilmesi mümkün değildir. [Tahsisat tutarı konut alımı için yeterli değilse veya daha değerli bir konut alınmak isteniyorsa mevcut sözleşmenin feshi ile yeni sözleşme imzalanması gerekmektedir.] Bu durumda asgari olarak beş aylık bir bekleme süresi anlamına gelmektedir. Emlak Katılım Bankası olarak Emlak Katılım …;;;
turkiye-emlak-katilim--kampanya-market-alisverislerinize-700-tl-parafpara;turkiye-emlak-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;"… başarılı sayılabilmesi için banka sisteminde adınıza tanımlı telefon numarasından katılım sağlanmalıdır. Katılım SMS'i [ücretsiz] olup; kampanyaya katılabilmek için SMS'in Turkcell, Vodafone veya Türk Telekom operatörleri üzerinden ve yurt içinden g…";;;
turkiye-emlak-katilim--kampanya-market-alisverislerinize-700-tl-parafpara;turkiye-emlak-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 700.0}";0.95;rule_heuristic;;…amda 700 TL ParafPara verilecektir. Kampanya müşteri bazlı olup, bir müşteri kampanyaya bir kez katılabilir ve en fazla [700 TL] ParafPara kazanabilir. Bir kart ile kampanyaya katılım yapıldığında müşterinin tüm kartları kampanyaya dahil olur. Hede…;;;
turkiye-emlak-katilim--kampanya-market-alisverislerinize-700-tl-parafpara;turkiye-emlak-katilim;kampanya_kosullari;"[""Kampanyaya katılmak için \"" GIDA2 \"" yazıp 6026'ya SMS gönderilmesi gerekmektedir."", ""Katılım SMS'i ücretsiz olup; kampanyaya katılabilmek için SMS'in Turkcell, Vodafone veya Türk Telekom operatörleri üzerinden ve yurt içinden gönderilmesi gerekmektedir."", ""Kampanya Koşulları Kampanya 1-31 Temmuz 2026 tarihleri arasında geçerlidir."", ""Birden fazla kampanya koşulunun aynı anda sağlanması halinde, hak kazanılan en yüksek tutarlı ödül yüklenir."", ""Müşterinin kampanya dönemi içerisinde gerçekleştirdiği farklı işlemler, ilgili tutar koşullarını sağlamaları halinde kendi kampanyaları kapsamında ayrıca ödüllendirilecektir."", ""Kampanya kapsamında kazanılan ParafPara'lar, kampanyayı takip eden ayın 14‘ünde, kampanya koşullarını sağlayan müşterilerimizin işlem yaptığı ve kullanıma açık kartına yansıtılacaktır."", ""Türkiye Emlak Katılım Bankası A.Ş. kampanyayı dilediği zaman durdurma ve/veya kampanya koşullarını değiştirme hakkına sahiptir. × Your browser does not support the audio element.""]";0.95;rule_heuristic;;"…panya Market Alışverişlerinize 700 TL ParafPara! Market Alışverişlerinize 700 TL ParafPara! Kampanyaya Nasıl Katılırım? [Kampanyaya katılmak için "" GIDA2 "" yazıp 6026'ya SMS gönderilmesi gerekmektedir.] Kampanya katılımının başarılı sayılabilmesi için banka sisteminde adınıza tanımlı telefon numarasından katılım sağlanma…";;;
turkiye-emlak-katilim--kampanya-mobilya-dekorasyon-ve-yapi-marketi-alisverisinize-4000-tlye-varan-paraf;turkiye-emlak-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 500.0}";0.95;rule_heuristic;;…erilecektir. Kampanya müşteri bazlı olup bir müşteri kampanyadan bir defa yararlanabilir ve ilk alışveriş tutarına göre [500 TL], 1.000 TL, 2.250 TL ya da 4.000 TL ParafPara tutarından sadece birini kazanabilir. Kampanya müşteri bazlı olup bir müşt…;;;
turkiye-emlak-katilim--kampanya-mobilya-dekorasyon-ve-yapi-marketi-alisverisinize-4000-tlye-varan-paraf;turkiye-emlak-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;"… başarılı sayılabilmesi için banka sisteminde adınıza tanımlı telefon numarasından katılım sağlanmalıdır. Katılım SMS'i [ücretsiz] olup; kampanyaya katılabilmek için SMS'in Turkcell, Vodafone veya Türk Telekom operatörleri üzerinden ve yurt içinden g…";;;
turkiye-emlak-katilim--kampanya-mobilya-dekorasyon-ve-yapi-marketi-alisverisinize-4000-tlye-varan-paraf;turkiye-emlak-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 4000.0}";0.95;rule_heuristic;;…birini kazanabilir. Kampanya müşteri bazlı olup bir müşteri kampanyadan bir defa yararlanabilir ve kampanyadan en fazla [4.000 TL] ParafPara kazanabilir. Bir kart ile kampanyaya katılım yapıldığında müşterinin tüm kartları kampanyaya dahil olur. Hede…;;;
turkiye-emlak-katilim--kampanya-mobilya-dekorasyon-ve-yapi-marketi-alisverisinize-4000-tlye-varan-paraf;turkiye-emlak-katilim;kampanya_kosullari;"[""Kampanyaya katılmak için \""MOBILYA\"" yazıp 6026'ya SMS gönderilmesi gerekmektedir."", ""Katılım SMS'i ücretsiz olup; kampanyaya katılabilmek için SMS'in Turkcell, Vodafone veya Türk Telekom operatörleri üzerinden ve yurt içinden gönderilmesi gerekmektedir."", ""Kampanya Koşulları 1-31 Temmuz 2026 tarihlerinde yurt içi mobilya, dekorasyon ve yapı marketi sektörlerinde tek seferde yapılacak 10.000 TL ile 29.999 TL arasındaki ilk harcamaya 500 TL, 30.000 ile 74.999 TL arasındaki ilk harcamaya 1.000 TL, 75.000 ile 149.999 TL arasındaki ilk harcamaya 2.250 TL, 150.000 TL ve üzerindeki ilk harcamaya 4.000 TL ParafPara verilecektir."", ""Kampanya müşteri bazlı olup bir müşteri kampanyadan bir defa yararlanabilir ve ilk alışveriş tutarına göre 500 TL, 1.000 TL, 2.250 TL ya da 4.000 TL ParafPara tutarından sadece birini kazanabilir."", ""Kampanya kapsamında kazanılan ParafPara'lar, kampanyayı takip eden ayın 14‘ünde, kampanya koşullarını sağlayan müşterilerimizin işlem yaptığı ve kullanıma açık kartına yansıtılacaktır."", ""Türkiye Emlak Katılım Bankası A.Ş. kampanyayı dilediği zaman durdurma ve/veya kampanya koşullarını değiştirme hakkına sahiptir. × Your browser does not support the audio element.""]";0.95;rule_heuristic;;"… ParafPara! Mobilya, Dekorasyon ve Yapı Marketi Alışverişinize 4.000 TL'ye Varan ParafPara! Kampanyaya Nasıl Katılırım? [Kampanyaya katılmak için ""MOBILYA"" yazıp 6026'ya SMS gönderilmesi gerekmektedir.] Kampanya katılımının başarılı sayılabilmesi için banka sisteminde adınıza tanımlı telefon numarasından katılım sağlanma…";;;
turkiye-emlak-katilim--kampanya-paraf-ile-ds-damatta-2000-tl-parafpara;turkiye-emlak-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;"… başarılı sayılabilmesi için banka sisteminde adınıza tanımlı telefon numarasından katılım sağlanmalıdır. Katılım SMS'i [ücretsiz] olup; kampanyaya katılabilmek için SMS'in Turkcell, Vodafone veya Türk Telekom operatörleri üzerinden ve yurt içinden g…";;;
turkiye-emlak-katilim--kampanya-paraf-ile-ds-damatta-2000-tl-parafpara;turkiye-emlak-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 2000.0}";0.95;rule_heuristic;;…k 20.000 TL ve üzeri ilk alışverişe 2.000 TL ParafPara verilecektir. Kampanya dönemi boyunca bir müşteri sadece bir kez [2.000 TL] ParafPara kazanabilecektir. Ödül kazanımına ilişkin bilgi SMS ile bildirilecektir. Kazanılan ParafPara'ların son kullan…;;;
turkiye-emlak-katilim--kampanya-paraf-ile-ds-damatta-2000-tl-parafpara;turkiye-emlak-katilim;kampanya_kosullari;"[""Kampanyaya katılmak için \"" DS \"" yazıp 6026'ya SMS gönderilmesi gerekmektedir."", ""Katılım SMS'i ücretsiz olup; kampanyaya katılabilmek için SMS'in Turkcell, Vodafone veya Türk Telekom operatörleri üzerinden ve yurt içinden gönderilmesi gerekmektedir."", ""Kampanya Koşulları 01-31 Temmuz 2026 tarihleri arasında DS Damat'ta Paraf POS'undan tek seferde yapılacak 20.000 TL ve üzeri ilk alışverişe 2.000 TL ParafPara verilecektir."", ""Kampanya dönemi boyunca bir müşteri sadece bir kez 2.000 TL ParafPara kazanabilecektir."", ""Türkiye Emlak Katılım Bankası A.Ş. kampanyayı dilediği zaman durdurma ve/veya kampanya koşullarını değiştirme hakkına sahiptir."", ""Kampanya kapsamında kazanılan ParafPara'lar, kampanyayı takip eden ayın 10‘unde, kampanya koşullarını sağlayan müşterilerimizin işlem yaptığı ve kullanıma açık kartına yansıtılacaktır.""]";0.95;rule_heuristic;;"…ParafPara Paraf ile DS Damat'ta 2.000 TL ParafPara Paraf ile DS Damat'ta 2.000 TL ParafPara Kampanyaya Nasıl Katılırım? [Kampanyaya katılmak için "" DS "" yazıp 6026'ya SMS gönderilmesi gerekmektedir.] Kampanya katılımının başarılı sayılabilmesi için banka sisteminde adınıza tanımlı telefon numarasından katılım sağlanma…";;;
turkiye-emlak-katilim--katilma-hesaplari-cevik-hesap;turkiye-emlak-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 250.0}";0.95;rule_heuristic;;…ize göre değişen kâr paylaşım oranı üzerinden vade sonunda kâr dağıtımı gerçekleştirilmektedir. Hesap açılış alt limiti [250 TL]'dir. Hesap, gerçek ve tüzel müşterilerimize açılabilmektedir. Hesabın vadesi 1 gün olup aynı gün valörlü (T+0) olarak a…;;;
turkiye-emlak-katilim--katilma-hesaplari-cevik-hesap;turkiye-emlak-katilim;kampanya_kosullari;"[""Aynı gün valörlü olarak hesap açılışının yapılabilmesi için hesabın 17:00' a kadar açılması gerekmektedir.""]";0.95;rule_heuristic;;…gerçek ve tüzel müşterilerimize açılabilmektedir. Hesabın vadesi 1 gün olup aynı gün valörlü (T+0) olarak açılmaktadır. [Aynı gün valörlü olarak hesap açılışının yapılabilmesi için hesabın 17:00' a kadar açılması gerekmektedir.] Hesaba 17:00'dan sonra para girişi yapılamamaktadır. Hesap bakiyesi herhangi bir sınırlama olmaksızın kullanılebilmekte…;;;
turkiye-emlak-katilim--katilma-hesaplari-ceyiz-hesabi;turkiye-emlak-katilim;kampanya_kosullari;"[""Çeyiz Hesabı, şekil ve şartları Çeyiz H esabı ve Devlet Katkısına Dair Yönetmelik'te tanımlanmış olan; evlenmek amacıyla asgari 3 yıl birikim yaparak, evlilik öncesi gelir elde etmek ve en geç 27 yaşına kadar ilk evliliğini yapmak koşulu ile birikim yapan müşterilerimize devlet desteği sağlayan bir katılma hesabıdır."", ""Çeyiz Hesabı'na ilişkin özellikler aşağıda yer almaktadır: Çeyiz Hesabı asgari 3 yıl vade ile TL cinsinden açılabilen, her yıl kâr payı hak eden ve devlet desteği bulunan birikimli katılma hesabıdır."", ""Ödeme tutarı aylık ödeme planında minimum 1.804,57 TL – maksimum 18.045,98 TL, 3 aylık ödeme planında ise minimum 5.431,78 TL – maksimum 54.138,17 TL'dir."", ""Çeyiz Hesabı açılışında zorunlu olan sözleşme ve belgeler aşağıda yer almaktadır.""]";0.95;rule_heuristic;;"…iz Hesabı Ana sayfa Bireysel Hesaplar Katılma Hesapları Çeyiz Hesabı × Your browser does not support the audio element. [Çeyiz Hesabı, şekil ve şartları Çeyiz H esabı ve Devlet Katkısına Dair Yönetmelik'te tanımlanmış olan; evlenmek amacıyla asgari 3 yıl birikim yaparak, evlilik öncesi gelir elde etmek ve en geç 27 yaşına kadar ilk evliliğini yapmak koşulu ile birikim yapan müşterilerimize devlet desteği sağlayan bir katılma hesabıdır.] Çeyiz Hesabı'na ilişkin özellikler aşağıda yer almaktadır: Çeyiz Hesabı asgari 3 yıl vade ile TL cinsinden açılabilen, …";;;
turkiye-emlak-katilim--katilma-hesaplari-konut-hesabi;turkiye-emlak-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 541380.16}";0.95;rule_heuristic;;… Planı: Konut hesabına bir defaya mahsus olmak üzere açılış tarihinde üst sınırı aşan bir tutar yatırılabilir. Bu tutar [541.380,16 Türk Lirası]nı (2026 yılı için belirlenen azami tutar) geçemez. Bu tutar her yıl bir önceki yıla ilişkin olarak 4/1/1961 tarihli ve …;;;
turkiye-emlak-katilim--katilma-hesaplari-konut-hesabi;turkiye-emlak-katilim;kampanya_kosullari;"[""Konut Hesabı Tamamı kendisine ait bir konutu olmayan Türk vatandaşlarının yurt içinde ilk ve tek konut edinimlerine destek olmak amacıyla asgari 3 yıl düzenli ödeme yapmak suretiyle birikim yapan müşterilerimize devlet desteği sağlayan bir katılma hesabıdır."", ""Konut Hesabı: Konut Hesabı, şekil ve şartları Konut Hesabı ve Devlet Katkısına Dair Yönetmelik'te tanımlanmış olan, tamamı kendisine ait bir konutu olmayan Türk vatandaşlarının yurtiçinde ilk ve tek konut edinimlerine destek olmak amacıyla asgari 3 yıl düzenli ödeme yapmak suretiyle birikim yapan müşterilerimize devlet desteği sağlayan bir katılma hesabıdır."", ""Konut Hesabı özellikleri: Konut Hesabı asgari 3 yıl vade ile TL cinsinden açılabilen ve her yıl kâr payı hak eden devlet desteği bulunan birikimli katılma hesabıdır."", ""Ödeme tutarı aylık periyotta minimum 4.511,50 TL – maksimum 45.115,04 TL, 3 aylık periyotta ise minimum 13.534,51 TL – maksimum 135.345,11 TL'dir."", ""Çekim hakkının kullanılması halinde konut hesabının bakiyesi, hesabın açılış tarihinden itibaren yatırılması gereken asgari tutarlar toplamından az olamaz."", ""Asgari tutarların hesaplanmasında ilgili yıldaki asgari ödeme tutarları üzerinden, son çekim hakkının kullanıldığı ay hariç tüm aylar dikkate alınır.""]";0.95;rule_heuristic;;…ut Hesabı Ana sayfa Bireysel Hesaplar Katılma Hesapları Konut Hesabı × Your browser does not support the audio element. [Konut Hesabı Tamamı kendisine ait bir konutu olmayan Türk vatandaşlarının yurt içinde ilk ve tek konut edinimlerine destek olmak amacıyla asgari 3 yıl düzenli ödeme yapmak suretiyle birikim yapan müşterilerimize devlet desteği sağlayan bir katılma hesabıdır.] Birikimlerinizi Emlak Katılım Konut Hesabı'nda değerlendirin, birikim sürenize ve tutarınıza göre %20'ye varan devlet k…;;;
turkiye-emlak-katilim--katilma-hesaplari-uretenle-kazan-katilma-hesabi;turkiye-emlak-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 10000.0}";0.95;rule_heuristic;;…şlemi yapılamaz. Kâr paylaşım oranı 90/10 dur. Türk Lirası, USD ve Euro cinsinden hesap açılabilir. Hesap alt limitleri [10.000 TL], 500 USD ve 500 Euro'dur. Stopaj tutarı: Kâr üzerinden yürürlülükteki stopaj oranı üzerinden tahsil edilir. Uzun vadeli…;;;
turkiye-emlak-katilim--katilma-hesaplari-uretenle-kazan-katilma-hesabi;turkiye-emlak-katilim;kampanya_kosullari;"[""Özel fon havuzu kapsamında finansmanın tahsil edilme şartına bağlı olarak ödeme yapılabilmektedir."", ""İşlem Yapılabilen Kanallar: Şube İşlem Süreci: Bankamızda Üretenle Kazan Özel Cari Hesap ürününün açılması gerekmektedir."", ""Bu aşamada açılacak olan hesaba bakiye yatırılması gerekmektedir."", ""Hesap bakiyesi minimum 10.000 TL, 500 USD veya 500 Euro olan hesaplar finansal kiralama projesiyle eşleştirilmektedir.""]";0.95;rule_heuristic;;…ize, yatırmış oldukları tutar için hak edecekleri aylık kira bedeli finansal kiralama işlemi öncesinde bildirilecektir. [Özel fon havuzu kapsamında finansmanın tahsil edilme şartına bağlı olarak ödeme yapılabilmektedir.] Hesap, vadesinden önce kapatılmayacaktır. Üretenle Kazan Katılma Hesabı açılışından sonra hesaba para giriş-çıkış işlem…;;;
turkiye-emlak-katilim--nakdi-finansman-franchising-finansmani;turkiye-emlak-katilim;kampanya_kosullari;"[""Franchising finansmanı yalnızca yeni franchise yatırımları için değil; mevcut franchise işletmelerinin yeni şube açılışları, kapasite artırımları ve işletme geliştirme yatırımları için de kullanılabilmektedir.""]";0.95;rule_heuristic;;"…zleşme giderleri, dekorasyon ve tadilat harcamaları, demirbaş ve ekipman alımları için finansman desteği sunulmaktadır. [Franchising finansmanı yalnızca yeni franchise yatırımları için değil; mevcut franchise işletmelerinin yeni şube açılışları, kapasite artırımları ve işletme geliştirme yatırımları için de kullanılabilmektedir.] Böylece hem yeni girişimcilerin hem de büyüme hedefleyen mevcut işletmelerin sürdürülebilir büyümesine katkı sağlanmakt…";;;
turkiye-emlak-katilim--nakdi-finansman-franchising-finansmani;turkiye-emlak-katilim;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;… Güçlü markalarla büyümek isteyen girişimcileri ve işletmeleri destekliyoruz. Franchising Finansmanı, girişimcilerin ve [KOBİ]'lerin bilinirliği yüksek markalar altında faaliyet göstermelerine destek olmak amacıyla geliştirilmiş özel bir finansma…;;;
turkiye-emlak-katilim--tarim-bankaciligi-elektronik-urun-senedi-elus-teminatli-finansman-destegi;turkiye-emlak-katilim;kampanya_kosullari;"[""Finansman kullanmadan önce Bankamız nezdinde bir yatırım hesabı açılması ve bu hesaba ait MKK sicil numarasının en yakın ticaret borsası ile tarımsal ürünün teslim edileceği lisanslı depoya teslim edilmesi gerekmektedir.""]";0.95;rule_heuristic;;…nslı Depoculuk sistemi güvencesindedir. Elektronik Ürün Senedi (ELÜS) Teminatlı Finansman Desteği Özellikleri Nelerdir? [Finansman kullanmadan önce Bankamız nezdinde bir yatırım hesabı açılması ve bu hesaba ait MKK sicil numarasının en yakın ticaret borsası ile tarımsal ürünün teslim edileceği lisanslı depoya teslim edilmesi gerekmektedir.] Elektronik Ürün Senedi (ELÜS) sahibi üretici veya tüccar müşterilerimize yatırım hesaplarında bulunan ELÜS'ler teminata…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;kar_payi_orani;"{""max"": 4.92, ""min"": 3.59}";0.90;rule_heuristic;;[]Navigasyonu görüntüle İçeriği görüntüle GÜNCELLE Çerez Politikası ve 6698 sayılı Kişisel Verilerin Korunması Kanunu kaps…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;vade_ay;84;0.95;rule_heuristic;;[]Navigasyonu görüntüle İçeriği görüntüle GÜNCELLE Çerez Politikası ve 6698 sayılı Kişisel Verilerin Korunması Kanunu kaps…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;tahsis_ucreti;"{""rate"": 0.5}";0.95;rule_heuristic;;[]Navigasyonu görüntüle İçeriği görüntüle GÜNCELLE Çerez Politikası ve 6698 sayılı Kişisel Verilerin Korunması Kanunu kaps…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;… Et Ana Menüye Git İçeriğe Git Bölüm Menüsüne Git İçeriğe Git English العربية Şube ve ATM'ler Hakkımızda Ürün ve Hizmet [Ücret]leri Müşteri Ol İnternet Şubesi Bireysel Kurumsal Dijital Şifre Al Bireysel İhtiyaç Finansmanı Hızlı Finansman Taşıt Fin…;;;
