doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;taksit_sayisi;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;tahsis_ucreti;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;odul_miktari;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;indirim_orani;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;alisveris_puani;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;hedef_kitle;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;kar_payi_orani;;;;;Anasayfa Kampanyalar Altın Kesem Altın Kazandıran Alışveriş Dünya Katılım'da ! Kredi kartı ve banka kartı alışverişlerinizde şimdi Altın Kesem var. Her harcamanızda altınlar kesenizde biriksin, 1 grama ulaşınca kapınıza …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;finansman_tutari;;;;;Anasayfa Kampanyalar Altın Kesem Altın Kazandıran Alışveriş Dünya Katılım'da ! Kredi kartı ve banka kartı alışverişlerinizde şimdi Altın Kesem var. Her harcamanızda altınlar kesenizde biriksin, 1 grama ulaşınca kapınıza …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;taksit_sayisi;;;;;Anasayfa Kampanyalar Altın Kesem Altın Kazandıran Alışveriş Dünya Katılım'da ! Kredi kartı ve banka kartı alışverişlerinizde şimdi Altın Kesem var. Her harcamanızda altınlar kesenizde biriksin, 1 grama ulaşınca kapınıza …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;tahsis_ucreti;;;;;Anasayfa Kampanyalar Altın Kesem Altın Kazandıran Alışveriş Dünya Katılım'da ! Kredi kartı ve banka kartı alışverişlerinizde şimdi Altın Kesem var. Her harcamanızda altınlar kesenizde biriksin, 1 grama ulaşınca kapınıza …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;indirim_orani;;;;;Anasayfa Kampanyalar Altın Kesem Altın Kazandıran Alışveriş Dünya Katılım'da ! Kredi kartı ve banka kartı alışverişlerinizde şimdi Altın Kesem var. Her harcamanızda altınlar kesenizde biriksin, 1 grama ulaşınca kapınıza …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;alisveris_puani;;;;;Anasayfa Kampanyalar Altın Kesem Altın Kazandıran Alışveriş Dünya Katılım'da ! Kredi kartı ve banka kartı alışverişlerinizde şimdi Altın Kesem var. Her harcamanızda altınlar kesenizde biriksin, 1 grama ulaşınca kapınıza …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;kampanya_suresi;;;;;Anasayfa Kampanyalar Altın Kesem Altın Kazandıran Alışveriş Dünya Katılım'da ! Kredi kartı ve banka kartı alışverişlerinizde şimdi Altın Kesem var. Her harcamanızda altınlar kesenizde biriksin, 1 grama ulaşınca kapınıza …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;hedef_kitle;;;;;Anasayfa Kampanyalar Altın Kesem Altın Kazandıran Alışveriş Dünya Katılım'da ! Kredi kartı ve banka kartı alışverişlerinizde şimdi Altın Kesem var. Her harcamanızda altınlar kesenizde biriksin, 1 grama ulaşınca kapınıza …;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;kar_payi_orani;;;;;Anasayfa Kampanyalar Jack Jones DKart Debit'le Jack & Jones'da Harcadıkça Kazanın! Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones ma …;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;finansman_tutari;;;;;Anasayfa Kampanyalar Jack Jones DKart Debit'le Jack & Jones'da Harcadıkça Kazanın! Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones ma …;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;taksit_sayisi;;;;;Anasayfa Kampanyalar Jack Jones DKart Debit'le Jack & Jones'da Harcadıkça Kazanın! Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones ma …;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;tahsis_ucreti;;;;;Anasayfa Kampanyalar Jack Jones DKart Debit'le Jack & Jones'da Harcadıkça Kazanın! Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones ma …;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;odul_miktari;;;;;Anasayfa Kampanyalar Jack Jones DKart Debit'le Jack & Jones'da Harcadıkça Kazanın! Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones ma …;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;indirim_orani;;;;;Anasayfa Kampanyalar Jack Jones DKart Debit'le Jack & Jones'da Harcadıkça Kazanın! Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones ma …;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;alisveris_puani;;;;;Anasayfa Kampanyalar Jack Jones DKart Debit'le Jack & Jones'da Harcadıkça Kazanın! Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones ma …;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;hedef_kitle;;;;;Anasayfa Kampanyalar Jack Jones DKart Debit'le Jack & Jones'da Harcadıkça Kazanın! Dkart Debit Kartınızla Jack & Jones alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Jack & Jones ma …;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;kar_payi_orani;;;;;Anasayfa Kampanyalar kip Kip'te 5 Taksit Fırsatı! Dünya Katılım Paraf ile KİP mağazaları ve www.kip.com.tr 'de Paraf POS'larından yapılacak alışverişlerde 5 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kar …;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;finansman_tutari;;;;;Anasayfa Kampanyalar kip Kip'te 5 Taksit Fırsatı! Dünya Katılım Paraf ile KİP mağazaları ve www.kip.com.tr 'de Paraf POS'larından yapılacak alışverişlerde 5 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kar …;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;tahsis_ucreti;;;;;Anasayfa Kampanyalar kip Kip'te 5 Taksit Fırsatı! Dünya Katılım Paraf ile KİP mağazaları ve www.kip.com.tr 'de Paraf POS'larından yapılacak alışverişlerde 5 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kar …;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;odul_miktari;;;;;Anasayfa Kampanyalar kip Kip'te 5 Taksit Fırsatı! Dünya Katılım Paraf ile KİP mağazaları ve www.kip.com.tr 'de Paraf POS'larından yapılacak alışverişlerde 5 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kar …;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;indirim_orani;;;;;Anasayfa Kampanyalar kip Kip'te 5 Taksit Fırsatı! Dünya Katılım Paraf ile KİP mağazaları ve www.kip.com.tr 'de Paraf POS'larından yapılacak alışverişlerde 5 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kar …;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;alisveris_puani;;;;;Anasayfa Kampanyalar kip Kip'te 5 Taksit Fırsatı! Dünya Katılım Paraf ile KİP mağazaları ve www.kip.com.tr 'de Paraf POS'larından yapılacak alışverişlerde 5 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kar …;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;hedef_kitle;;;;;Anasayfa Kampanyalar kip Kip'te 5 Taksit Fırsatı! Dünya Katılım Paraf ile KİP mağazaları ve www.kip.com.tr 'de Paraf POS'larından yapılacak alışverişlerde 5 taksit imkanı sunulacaktır. Kampanyadan Dünya Katılım Paraf kar …;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;kar_payi_orani;;;;;Anasayfa Kampanyalar Koçtaş Paraf ile Koçtaş'ta 5 Taksit Fırsatı! Dünya Katılım Paraf ile Koçtaş'ta Paraf POS'undan yapacağınız alışverişlerinize 5 taksit fırsatı sunulacaktır. Taksit kampanyasından yararlanabilmek için …;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;finansman_tutari;;;;;Anasayfa Kampanyalar Koçtaş Paraf ile Koçtaş'ta 5 Taksit Fırsatı! Dünya Katılım Paraf ile Koçtaş'ta Paraf POS'undan yapacağınız alışverişlerinize 5 taksit fırsatı sunulacaktır. Taksit kampanyasından yararlanabilmek için …;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;tahsis_ucreti;;;;;Anasayfa Kampanyalar Koçtaş Paraf ile Koçtaş'ta 5 Taksit Fırsatı! Dünya Katılım Paraf ile Koçtaş'ta Paraf POS'undan yapacağınız alışverişlerinize 5 taksit fırsatı sunulacaktır. Taksit kampanyasından yararlanabilmek için …;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;odul_miktari;;;;;Anasayfa Kampanyalar Koçtaş Paraf ile Koçtaş'ta 5 Taksit Fırsatı! Dünya Katılım Paraf ile Koçtaş'ta Paraf POS'undan yapacağınız alışverişlerinize 5 taksit fırsatı sunulacaktır. Taksit kampanyasından yararlanabilmek için …;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;indirim_orani;;;;;Anasayfa Kampanyalar Koçtaş Paraf ile Koçtaş'ta 5 Taksit Fırsatı! Dünya Katılım Paraf ile Koçtaş'ta Paraf POS'undan yapacağınız alışverişlerinize 5 taksit fırsatı sunulacaktır. Taksit kampanyasından yararlanabilmek için …;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;alisveris_puani;;;;;Anasayfa Kampanyalar Koçtaş Paraf ile Koçtaş'ta 5 Taksit Fırsatı! Dünya Katılım Paraf ile Koçtaş'ta Paraf POS'undan yapacağınız alışverişlerinize 5 taksit fırsatı sunulacaktır. Taksit kampanyasından yararlanabilmek için …;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;hedef_kitle;;;;;Anasayfa Kampanyalar Koçtaş Paraf ile Koçtaş'ta 5 Taksit Fırsatı! Dünya Katılım Paraf ile Koçtaş'ta Paraf POS'undan yapacağınız alışverişlerinize 5 taksit fırsatı sunulacaktır. Taksit kampanyasından yararlanabilmek için …;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;kar_payi_orani;;;;;Anasayfa Kampanyalar Koton DKart Debit'le Koton'da Harcadıkça Kazanın! Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız a …;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;finansman_tutari;;;;;Anasayfa Kampanyalar Koton DKart Debit'le Koton'da Harcadıkça Kazanın! Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız a …;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;taksit_sayisi;;;;;Anasayfa Kampanyalar Koton DKart Debit'le Koton'da Harcadıkça Kazanın! Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız a …;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;tahsis_ucreti;;;;;Anasayfa Kampanyalar Koton DKart Debit'le Koton'da Harcadıkça Kazanın! Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız a …;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;odul_miktari;;;;;Anasayfa Kampanyalar Koton DKart Debit'le Koton'da Harcadıkça Kazanın! Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız a …;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;indirim_orani;;;;;Anasayfa Kampanyalar Koton DKart Debit'le Koton'da Harcadıkça Kazanın! Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız a …;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;alisveris_puani;;;;;Anasayfa Kampanyalar Koton DKart Debit'le Koton'da Harcadıkça Kazanın! Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız a …;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;hedef_kitle;;;;;Anasayfa Kampanyalar Koton DKart Debit'le Koton'da Harcadıkça Kazanın! Dkart Debit Kartınızla Koton alışverişlerinizde nakit iade kazanma fırsatı sizi bekliyor! 💸 Dkart Debit Kartınızla Koton mağazalarından yapacağınız a …;;;
