file;doc_id;bank;field;model_value;model_conf;product_class;crosscheck;plausibility;freshness;current_value;published_rates;suggested_gold;source_url;note
round1_main_D.csv;turkiye-finans--bireysel-arsa-finansmani;turkiye-finans;kar_payi_orani;"{""max"": 4.92, ""min"": 3.8}";0.90;konut;kaynak_yok;makul;bayat_fazla;;;;;'konut' icin ilan edilmis oran toplanamadi
round1_main_D.csv;turkiye-finans--ihtiyac-finansmani-ihtiyac-finansmani;turkiye-finans;kar_payi_orani;"{""max"": 5.99, ""min"": 3.89}";0.90;ihtiyac;kaynak_yok;makul;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_D.csv;turkiye-finans--kampanyalar-emekliler-haftasina-ozel-avantajlar;turkiye-finans;kar_payi_orani;3.0;0.95;;kaynak_yok;;bayat_farkli;0.0;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;turkiye-finans--kampanyalar-ihtiyac-finansmani-kampanyasi;turkiye-finans;kar_payi_orani;"{""max"": 5.99, ""min"": 1.9}";0.90;ihtiyac;kaynak_yok;makul;bayat_farkli;0.0;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_D.csv;albaraka--katilma-hesaplari-konut-hesabi;albaraka;kar_payi_orani;;;konut;kaynak_yok;;guncel;;%3.04, %3.95, %4.0;;https://www.albaraka.com.tr/tr/hesaplama-araclari/finansman-hesaplama;model deger uretmedi — ilan edilen oran mevcut
round1_main_D.csv;dunya-katilim--kampanyalar-tahsile-cek;dunya-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;hayat-finans--kartlar-biz-kart;hayat-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;hayat-finans--urun-ve-hizmet-ucretleri;hayat-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;kuveyt-turk--diger-urun-ve-hizmetlerimiz-proje-finansmani;kuveyt-turk;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;turkiye-emlak-katilim--cari-hesaplar-altin-hesaplari;turkiye-emlak-katilim;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;%33.84, %36.27, %36.78, %37.71, %38.73;;https://www.emlakkatilim.com.tr/Plugins/CalculateProfitShareRate?LanguageId=1&Money=50000&Fec=0&profitShareInstallment=0&MaturityTerm=32&profitShareInstallmentValueDay=32;model deger uretmedi — ilan edilen oran mevcut
round1_main_D.csv;turkiye-emlak-katilim--kampanya-market-alisverislerinize-800-tl-parafpara;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;turkiye-finans--bireysel-gunluk-hesap;turkiye-finans;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;%0.04, %0.41, %0.42, %0.43, %0.6, %0.61, %0.82, %0.85, %0.86, %0.87, %1.22, %20.7, %21.06, %21.14, %21.8, %21.85, %21.87, %22.75, %23.28, %25.93, %26.4, %27.02, %28.03, %28.56, %28.64, %29.43, %31.29, %31.3, %298.0, %982.0, %2575.0, %5050.0, %7525.0, %7624.0, %9010.0;;https://www.turkiyefinans.com.tr/tr-tr/bireysel/Sayfalar/Kar-Payi-Oranlari.aspx;model deger uretmedi — ilan edilen oran mevcut
round1_main_D.csv;turkiye-finans--kampanyalar-bes-ile-yarininiza-deger-katin;turkiye-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;vakif-katilim--detay-doga-dostu-arac-finansmani;vakif-katilim;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;;;;'tasit' icin ilan edilmis oran toplanamadi
round1_main_D.csv;vakif-katilim--detay-mastercard-kredi-kartinizla-200-tl-marti-kuponu;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;ziraat-katilim--finansman-hayat-sigortalari-konut-finansmani-hayat-sigortasi;ziraat-katilim;kar_payi_orani;;;konut;kaynak_yok;;guncel;;;;;'konut' icin ilan edilmis oran toplanamadi
round1_main_D.csv;ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-kurban-bayrami-kampanyasi;ziraat-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
